College_Name,State,Stream,UG_fee,PG_fee,Rating,Academic,Accommodation,Faculty,Infrastructure,Placement,Social_Life
"Loyola College, Chennai",Tamil Nadu,Commerce,654,670,8.6,8.7,8.2,8.3,8.9,8.4,8.8
Madras Christian College,Tamil Nadu,Commerce,654,670,8.6,8.5,7.9,8.6,8.7,8.4,9.2
"Stella Maris College, Chennai",Tamil Nadu,Commerce,654,670,8.2,8.8,7.5,8.6,8.4,7.6,8.5
"Ethiraj College For Women, Chennai",Tamil Nadu,Commerce,654,670,8.1,8.5,7.3,8.2,7.9,7.9,8.6
Women'S Christian College,Tamil Nadu,Commerce,654,670,8.7,9,7.9,8.8,9.1,8.5,8.9
"M.O.P. Vaishnav College For Women, Chennai",Tamil Nadu,Commerce,654,670,8.5,8.7,8.1,8.7,8.4,8.3,9
"Sri Krishna Arts And Science College, Coimbatore",Tamil Nadu,Commerce,654,670,8.5,8.6,7.8,8.6,8.9,8.7,8.5
"Guru Nanak College, Chennai",Tamil Nadu,Commerce,654,670,7.9,8.2,7.1,8,8.4,7.3,8.5
"Sri Ramakrishna College Of Arts And Science,",Tamil Nadu,Commerce,654,670,8.2,8.2,7.3,8.7,7.7,8.2,8.8
Dr. Sns Rajalakshmi College Of Arts And,Tamil Nadu,Commerce,654,670,8,8.3,7,8,8.3,8.4,7.7
"Presidency College, Chennai",Tamil Nadu,Commerce,654,670,8.2,8.8,7.3,8.9,8.1,7.6,8.6
Vellore Institute Of Technology,Tamil Nadu,Commerce,654,670,8.3,8.3,8,7.8,8.9,8.5,8.5
"Psg College Of Arts And Science, Coimbatore",Tamil Nadu,Commerce,654,670,8.3,8.5,7.9,8.2,8.5,8.2,8.7
"Psgr Krishnammal College For Women, Coimbatore",Tamil Nadu,Commerce,654,670,8.8,9.1,8.3,8.6,8.9,8.7,9
"Scott Christian College, Nagercoil",Tamil Nadu,Commerce,654,670,8.4,8.3,8,8.7,8.8,7.9,8.4
"Government Arts College (Autonomous), Coimbatore",Tamil Nadu,Commerce,654,670,7.7,8.8,6.7,8.5,7.4,6.3,8.6
Srm Institute Of Technology,Tamil Nadu,Commerce,654,670,8,8,7.1,7.6,8.7,8.2,8.6
"Thiagarajar College, Madurai",Tamil Nadu,Commerce,654,670,7.5,7.9,7.1,8,7.1,7.2,7.9
"St. Joseph'S College, Tiruchirappalli",Tamil Nadu,Commerce,654,670,8.6,9.1,7.9,8.7,9.1,8,8.8
Annamalai University,Tamil Nadu,Commerce,654,670,7.4,8.1,6.7,8,7.9,6.5,7.2
"Queen Mary'S College, Chennai",Tamil Nadu,Commerce,654,592,7.6,7.9,6.9,8.3,6.8,7.6,8.2
Bishop Heber College,Tamil Nadu,Commerce,654,670,8.3,8.5,7.8,8.2,8.9,8.1,8.4
"Kongunadu Arts And Science College, Coimbatore",Tamil Nadu,Commerce,654,670,7.3,8,6.7,8.3,7.3,6.3,7
"Cms College Of Science And Commerce, Coimbatore",Tamil Nadu,Commerce,654,670,8.2,8.3,7.4,8.1,8.5,8,8.7
Jamal Mohamed College,Tamil Nadu,Commerce,654,670,8.5,8.8,8.1,8.5,8.6,8.4,8.6
Sri Ramakrishna Mission Vidyalaya College Of Arts,Tamil Nadu,Commerce,654,670,8.6,8.8,7.7,8.9,9,8.1,8.9
"Sastra University, Thanjavur",Tamil Nadu,Commerce,654,670,8.1,8.5,7,8.2,8.3,8.7,8.1
Virudhunagar Hindu Nadar'S Senthikumara Nadar College,Tamil Nadu,Commerce,654,670,8.5,9,8.3,8.4,8.8,7.9,8.6
"Sathyabama Institute Of Science And Technology, Chennai",Tamil Nadu,Commerce,654,670,7.8,7.9,8.4,7.6,7.7,8,7.2
Dr. N.G.P. Arts And Science College,Tamil Nadu,Commerce,654,670,7.6,7.8,7.1,7.5,8.4,7.7,7
"St. Xavier'S College, Mumbai",Maharashtra,Commerce,654,670,8.2,8.7,7.3,8.3,8.8,7.6,8.7
"Narsee Monjee College Of Commerce And Economics,",Maharashtra,Commerce,654,670,8.3,8.7,7.5,8.4,8.5,7.8,8.6
"Ra Podar College Of Commerce And Economics,",Maharashtra,Commerce,654,670,7.7,8.8,6.8,8.1,7.4,7.1,8.2
"Symbiosis College Of Arts And Commerce, Pune",Maharashtra,Commerce,654,670,8.3,8.8,7.5,8.6,7.7,8.2,8.9
"Hr College Of Commerce And Economics, Mumbai",Maharashtra,Commerce,654,670,7.9,8.6,7.2,8.3,6.4,8.5,8.6
K J Somaiya College Of Arts &,Maharashtra,Commerce,654,670,8.1,8.1,8.4,7.8,8.8,7,8.5
"Sydenham College Of Commerce & Economics, Mumbai",Maharashtra,Commerce,654,670,7.8,8.2,7.2,8.1,7.2,7.7,8.4
Kpb Hinduja College Of Commerce,Maharashtra,Commerce,654,670,7.3,7.7,6.6,8.3,6.8,6.2,8.2
"Mithibai College Of Arts, Mumbai",Maharashtra,Commerce,654,670,8.5,8.5,8.3,8.4,8.9,7.6,9
Brihan Maharashtra College Of Commerce,Maharashtra,Commerce,654,670,8.3,8.8,7.2,8.6,8.6,7.6,8.9
Kishinchand Chellaram College,Maharashtra,Commerce,654,670,8.3,8.6,7.9,8.5,8.4,7.4,8.7
"Mulund College Of Commerce, Mumbai",Maharashtra,Commerce,654,670,7.7,8.4,6.9,8.6,7.1,7.2,7.9
B.K Birla College Of Arts Science &,Maharashtra,Commerce,654,670,7.6,8,6.5,8.1,8.1,6.6,8
Kelkar Education Trust'S V.G. Vaze College Of,Maharashtra,Commerce,654,670,8.4,8.9,7.8,8.7,8.7,7.7,8.7
"St. Mira'S College For Girls, Pune",Maharashtra,Commerce,654,670,6.9,7.2,6.1,8.3,6.8,5.6,7.2
Iit Bombay,Maharashtra,Commerce,654,670,8.9,9.3,7.9,8.7,8.9,9.1,9.2
D.G. Ruparel College Of Arts Science And,Maharashtra,Commerce,654,670,7.9,8.3,7.5,8.1,8.6,6.8,8.2
"Ramnarain Ruia Autonomous College, Mumbai",Maharashtra,Commerce,654,670,7.9,8.4,7,8,8.4,6.6,8.9
Savitribai Phule Pune University,Maharashtra,Commerce,654,670,7.6,8.1,7.1,7.9,7.9,6.8,7.5
Jai Hind College,Maharashtra,Commerce,654,670,8.5,8.5,8.3,8.5,8.4,7.8,9.2
"Sophia College For Women, Mumbai",Maharashtra,Commerce,654,670,8.6,9.1,8.4,9.1,9.5,6.6,9
Narsee Monjee Institute Of Management Studies,Maharashtra,Commerce,654,670,8.1,8.4,7.6,8.5,8.1,7.9,8.2
St Andrew'S College Of Arts Science And,Maharashtra,Commerce,654,670,8.2,8.4,7.2,8.3,8.6,7.6,8.8
Modern College Of Arts Science And Commerce,Maharashtra,Commerce,654,670,7.5,8,6.6,8.3,7.3,6.9,7.6
Mumbai University,Maharashtra,Commerce,654,670,7.2,7.6,6.5,7.9,7.4,6.6,7
"Bharati Vidyapeeth New Law College -[Nlc], Pune",Maharashtra,Commerce,654,670,7.1,7.9,6.1,8,6.4,6.5,7.4
Prin. L. N. Welingkar Institute Of Management,Maharashtra,Commerce,654,670,8,8.4,7.4,8.4,8.2,7.8,7.9
National Institute Of Management,Maharashtra,Commerce,654,670,10,8.2,7.4,8.2,8,7.5,8.1
"Wilson College, Mumbai",Maharashtra,Commerce,654,670,7.4,7.7,6.7,7.9,7.7,6.1,8.3
"Elphinstone College, Mumbai",Maharashtra,Commerce,654,670,7.5,8.1,6.8,7.9,7.9,6.5,8
Banaras Hindu University,Uttar Pradesh,Commerce,654,670,8.3,8.7,8.1,8.4,8.8,7.2,8.6
Aligarh Muslim University,Uttar Pradesh,Commerce,654,670,8.3,8.8,7.9,8.5,8.8,7.2,8.6
"Amity University, Noida",Uttar Pradesh,Commerce,654,670,8.2,8,7.9,8.1,8.9,7.6,8.7
"Amity University, Lucknow",Uttar Pradesh,Commerce,654,670,8.1,8,7.6,8.1,8.8,7.1,8.8
"Lloyd Law College, Greater Noida",Uttar Pradesh,Commerce,654,670,7.5,8.5,7.2,7.8,7.8,7.1,6.8
Chaudhary Charan Singh University,Uttar Pradesh,Commerce,654,670,6.4,6.6,6.1,7.3,6.6,4.9,6.6
"National Post Graduate College, Lucknow",Uttar Pradesh,Commerce,654,670,7.6,8.6,7.4,8.5,7.6,6.8,6.7
Sam Higginbottom University Of Agriculture Technology And,Uttar Pradesh,Commerce,654,670,7.2,7.6,6.6,7.5,7.5,6,7.9
"Iimt College Of Management, Greater Noida",Uttar Pradesh,Commerce,654,670,8.4,8.7,8.1,9,8.3,7.7,8.4
"Inmantec Institutions, Ghaziabad",Uttar Pradesh,Commerce,654,670,8.6,9.1,7.9,9.2,8.6,8.2,8.7
Ewing Christian College,Uttar Pradesh,Commerce,654,670,7,8.2,5.7,7.9,7.5,5.1,7.8
Teerthanker Mahaveer University,Uttar Pradesh,Commerce,654,670,8.1,8.3,7.6,8.2,8.7,7.3,8.3
"Presidency College Of Education And Technology, Meerut",Uttar Pradesh,Commerce,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Mewar Institute Of Management, Ghaziabad",Uttar Pradesh,Commerce,654,670,7.9,8.3,6.6,8.7,7.9,8.3,7.7
Rajiv Academy For Technology And Management,Uttar Pradesh,Commerce,654,670,8.6,9.4,8.1,9,8.1,8.5,8.5
Mangalayatan University,Uttar Pradesh,Commerce,654,670,7.9,7.8,7.8,8.2,8.4,7.1,8.1
Modern College Of Professional Studies,Uttar Pradesh,Commerce,654,670,7.8,8.3,7.5,7.6,7.3,7.8,8
Shri Ram Murti Smarak International Business School,Uttar Pradesh,Commerce,654,670,9.5,9.5,9.6,9.4,9.6,9.4,9.2
"Mangalayatan University, Institute Of Business Management",Uttar Pradesh,Commerce,654,670,8.1,9,7.7,8.3,8.3,7.8,7.7
Dav College,Uttar Pradesh,Commerce,654,670,6.7,7.5,5.6,7.3,7,5.8,7.1
"Shobhit University, School Of Business Studies, Meerut",Uttar Pradesh,Commerce,654,670,9.2,9.3,9,9.3,9.3,9.3,8.1
Teerthanker Mahaveer Institute Of Management And Technology,Uttar Pradesh,Commerce,654,670,8,8.1,7.8,8,8.3,7.5,8.3
Isabella Thoburn Degree College,Uttar Pradesh,Commerce,654,670,7.7,8.5,7.2,8.4,7.8,5.9,8.2
Institute Of Business Management,Uttar Pradesh,Commerce,654,670,8.5,8.7,8.4,8.6,8.7,8.3,8.2
"Sharda University, School Of Business Studies",Uttar Pradesh,Commerce,654,670,8.8,8.4,8,9.5,8.6,8.2,9.8
"Udai Pratap College, Varanasi",Uttar Pradesh,Commerce,654,670,7.4,8.1,6.6,8.8,7.3,6.6,7
"Central Women'S College Of Education-[Cwce], Lucknow",Uttar Pradesh,Commerce,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"R.B.D. Mahila Mahavidyalaya, Bijnor",Uttar Pradesh,Commerce,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Mahila Vidyalaya Pg College, Lucknow",Uttar Pradesh,Commerce,654,670,6.7,8.2,7.4,8,8,3,9
Chhatrapati Shahu Ji Maharaj University,Uttar Pradesh,Commerce,654,670,7.1,7.2,6.6,7.5,8,5.8,7.7
Shri Ram College Of Commerce,Delhi Ncr,Commerce,654,670,8.8,9.1,7.7,9.1,8.9,8.9,9.1
Lady Shri Ram College For Women,Delhi Ncr,Commerce,654,670,8.5,8.8,7.9,8.6,8.6,8,8.9
"Hindu College, New Delhi",Delhi Ncr,Commerce,654,670,8.4,8.8,7.9,8.7,8.5,7.6,9
Hansraj College,Delhi Ncr,Commerce,654,670,8.4,8.7,7.9,8.7,8.5,7.8,8.9
"Sri Venkateswara College, New Delhi",Delhi Ncr,Commerce,654,670,8.3,8.7,7.8,8.5,8.2,7.9,8.8
"Gargi College, New Delhi",Delhi Ncr,Commerce,654,670,8.2,8.5,7.2,8.6,8,7.8,9
Kirori Mal College,Delhi Ncr,Commerce,654,670,8.2,8.7,7.6,8.6,7.9,7.3,8.9
Indraprastha College For Women,Delhi Ncr,Commerce,654,670,8,8.8,7.6,8.2,8.8,7.1,7.5
Jesus And Mary College,Delhi Ncr,Commerce,654,670,7.9,8.6,6.9,8.1,8.5,7.1,8.4
"Miranda House, New Delhi",Delhi Ncr,Commerce,654,670,8.6,9.1,8.5,8.5,9.3,7.1,8.9
Atma Ram Sanatan Dharma College,Delhi Ncr,Commerce,654,670,7.8,8.4,6.7,8.4,8,6.8,8.7
"Deen Dayal Upadhyaya College, New Delhi",Delhi Ncr,Commerce,654,670,7.9,8.4,7.4,8.3,8.4,6.5,8.2
"Jamia Millia Islamia University-[Jmi], New Delhi",Delhi Ncr,Commerce,654,670,8,8.4,7.6,8.3,8.4,7.2,8.2
"Kasturi Ram College Of Higher Education, New",Delhi Ncr,Commerce,654,670,7.1,7.6,5.6,8.3,6.9,6.4,7.5
Sri Guru Tegh Bahadur Khalsa College,Delhi Ncr,Commerce,654,670,7.8,8.2,7.2,8.2,8.1,6.8,8.3
"Jamia Hamdard University, New Delhi",Delhi Ncr,Commerce,654,670,7.5,8.1,7.3,7.8,8.1,6.5,7.4
Acharya Narendra Dev College,Delhi Ncr,Commerce,654,670,7.8,8.9,6.5,8.7,7.3,7.1,8.1
Guru Gobind Singh Indraprastha University,Delhi Ncr,Commerce,654,670,7.8,8.1,7.5,8,8.1,6.9,8.1
Delhi University,Delhi Ncr,Commerce,654,670,7.9,8.4,7.4,8.4,7.9,7.2,8.3
Daulat Ram College,Delhi Ncr,Commerce,654,670,7.9,8.4,7.4,8.5,7.5,7.2,8.4
"Maitreyi College, New Delhi",Delhi Ncr,Commerce,654,670,7.8,8.3,6.8,8.3,8,6.8,8.3
"Ramjas College, New Delhi",Delhi Ncr,Commerce,654,670,7.9,8.4,7.1,8.4,7.9,7,8.5
Shyam Lal College,Delhi Ncr,Commerce,654,670,7.3,8.1,6.2,8,7.5,6.1,7.9
Maharshi Dayanand University,Delhi Ncr,Commerce,654,670,7.8,8,7.7,8,8.4,6.6,8
Delhi College Of Arts And Commerce,Delhi Ncr,Commerce,654,670,7.9,8.3,7.3,8.2,7.1,7.9,8.8
"Shivaji College, New Delhi",Delhi Ncr,Commerce,654,670,7.8,8.2,6.8,8.3,8.1,6.8,8.3
Maharaja Agrasen College,Delhi Ncr,Commerce,654,670,7.7,8.2,6.7,8.1,8.7,6.5,7.9
"Amity University, Noida",Delhi Ncr,Commerce,654,670,8.2,8,7.9,8.1,8.9,7.6,8.7
"Department Of Commerce, University Of Delhi, New",Delhi Ncr,Commerce,654,670,8.4,8.3,8.5,8.9,8.2,8.3,8
"Lloyd Law College, Greater Noida",Delhi Ncr,Commerce,654,670,7.5,8.5,7.2,7.8,7.8,7.1,6.8
Andhra Loyola College,Andhra Pradesh,Commerce,654,670,8,8.5,7.4,8.5,8.6,7,8.2
K L University,Andhra Pradesh,Commerce,654,670,8.3,8.5,7.6,8.3,8.8,8.3,8.2
Sri Venkateswara University,Andhra Pradesh,Commerce,654,670,8.1,7.9,8.3,8.2,7.9,7.7,8.4
Gitam Institute Of Management,Andhra Pradesh,Commerce,654,670,8.5,8.6,7.3,8.8,9.2,8.4,8.7
Acharya Nagarjuna University,Andhra Pradesh,Commerce,654,670,7.3,7.7,7,7.2,8,5.7,8.2
"Silver Jubilee Government Degree College, Kurnool",Andhra Pradesh,Commerce,654,670,7.7,8.3,6.1,9,7.7,7.1,7.9
"Tsr And Tbk Degree And Pg College,",Andhra Pradesh,Commerce,654,670,7.7,8.3,6,8.8,8,6.8,8.5
"Dr. Lankapalli Bullayya College, Visakhapatnam",Andhra Pradesh,Commerce,654,670,8.2,8.7,7.5,8.6,9,6.8,8.3
Pvkn Govt Degree College,Andhra Pradesh,Commerce,654,670,8.9,9.7,7.7,9,8.7,8.3,9.7
Centurion University Of Technology And Management,Andhra Pradesh,Commerce,654,670,7.8,8,7.2,8.3,7.6,7.4,8.3
Vit University,Andhra Pradesh,Commerce,654,670,8.2,8.3,7.9,8.3,8.1,8.4,8.1
"Srm University, Amaravathi",Andhra Pradesh,Commerce,654,670,8.7,8.7,8.1,9.2,9.2,8.4,8.4
"Andhra University, College Of Science & Technology,",Andhra Pradesh,Commerce,654,670,8,8.6,6.4,8.8,8.3,7.1,8.7
Siddartha Educational Academy Group Of Institutions,Andhra Pradesh,Commerce,654,670,6.2,6.3,4.6,6.9,7.6,5.3,6.4
Vit-Ap School Of Business,Andhra Pradesh,Commerce,654,670,8.1,8.8,8.3,8.3,7.8,7.8,7.8
Emeralds Degree And Pg College,Andhra Pradesh,Commerce,654,670,8.6,9.3,8.3,8.6,9.5,7,8.6
"Agl Degree And Pg College, Visakhapatnam",Andhra Pradesh,Commerce,654,670,7.4,7.5,6,9,8,6,8
"Adoni Arts And Science College, Adoni",Andhra Pradesh,Commerce,654,670,8.2,8.5,7.3,8.5,8.3,7.8,8.7
A.G & S.G Siddhartha Degree College Of,Andhra Pradesh,Commerce,654,670,8.5,8.9,7.6,8.9,8.4,8.4,8.8
Akkineni Nageswara Rao College,Andhra Pradesh,Commerce,654,670,8.6,9,9,8.3,8,7.5,8.1
"Andhra Muslim College Of Arts And Science,",Andhra Pradesh,Commerce,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Annabattuni Satyanarayana Degree College, Guntur",Andhra Pradesh,Commerce,654,670,6.9,7.7,6,8,6.3,8.3,5
"Besant Theosophical College, Madanapalle",Andhra Pradesh,Commerce,654,670,8.3,8.5,8.5,8.5,8,8,8.5
Ch S D St Theresa'S Atonomous College,Andhra Pradesh,Commerce,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Dantuluri Narayana Raju College,Andhra Pradesh,Commerce,654,670,8.5,8.5,8.3,8.7,9.2,6.7,9.3
Duvvuru Ramanamma Womenâ€™S College,Andhra Pradesh,Commerce,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Dharma Apparao College,Andhra Pradesh,Commerce,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Dodla Kousalyamma Government College For Women, Nellore",Andhra Pradesh,Commerce,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Government Degree College (Men),Andhra Pradesh,Commerce,654,670,7.8,8.5,5.5,8.2,8,7.5,8.1
"Christ University, Bangalore",Karnataka,Commerce,654,670,8.3,8.5,7.4,8.2,8.9,8.1,8.8
St. Joseph'S College Of Commerce,Karnataka,Commerce,654,670,8.3,8.8,7,8.5,7.8,8.5,8.9
Mount Carmel College,Karnataka,Commerce,654,670,8.3,8.3,7.8,8.2,8.3,7.9,9.1
Kristu Jayanti College,Karnataka,Commerce,654,670,8.4,8.9,7.7,8.4,8.9,8.1,8.5
"Nmkrv College For Women, Bangalore",Karnataka,Commerce,654,670,7.9,7.9,7.3,8.4,8.1,6.9,8.7
Manipal Academy Of Higher Education,Karnataka,Commerce,654,670,8.4,8.5,8.2,8.6,8.8,7.8,8.4
St Joseph'S College,Karnataka,Commerce,654,670,8.1,8.4,7.3,8.4,8.3,7.6,8.6
"St. Aloysius College, Mangalore",Karnataka,Commerce,654,670,7.9,8.4,7.1,8.1,8.3,7.1,8.6
T. A. Pai Management Institute,Karnataka,Commerce,654,670,8.5,8.5,8.4,8.8,8.6,8.7,7.8
"Alliance University, Bangalore",Karnataka,Commerce,654,670,8,8.2,7.2,8.2,8.8,7.6,8
Jyoti Nivas College,Karnataka,Commerce,654,670,7.8,8.2,7.4,8.3,7.7,7,8.4
"The National Degree College, Bangalore",Karnataka,Commerce,654,670,7.3,8.3,6.3,8.5,7.2,6.9,6.8
"Mes College Of Arts, Commerce & Science,",Karnataka,Commerce,654,670,7.3,8,6.2,8,6.5,6.6,8.2
"Seshadripuram College, Bangalore",Karnataka,Commerce,654,670,8.1,8.5,7.3,8.4,7.9,8,8.5
St George College Of Management Science And,Karnataka,Commerce,654,670,6.4,7.5,5.5,8,6,5,6.3
Administrative Management College,Karnataka,Commerce,654,670,5.5,5.6,4.9,5.3,6.9,4.4,5.7
"Sri Bhagawan Mahaveer Jain College (Evening), V",Karnataka,Commerce,654,670,7.4,7.6,6.5,7.8,7.1,7.2,8.2
"Ramaiah College Of Arts, Science And Commerce",Karnataka,Commerce,654,670,7.9,8.1,7.9,8,8.3,7,8.3
Sdm Institute For Management Development,Karnataka,Commerce,654,670,8.6,8.6,8.9,8.4,9.3,7.6,8.6
"Aims Institutes, Bangalore",Karnataka,Commerce,654,670,7.3,7.8,6.6,8.1,6.5,7.2,7.3
International School Of Business And Research,Karnataka,Commerce,654,670,7.7,7.9,7.3,8,7.5,7.5,8.2
Pes University,Karnataka,Commerce,654,670,8,8.5,7.7,8.1,8.1,8.1,7.6
"The Oxford College Of Business Management, Bangalore",Karnataka,Commerce,654,670,6.6,7,6.2,7.8,7,5.8,5.9
Indian Academy Group Of Institutions,Karnataka,Commerce,654,670,7.9,8.6,7.6,8.5,7.5,7.8,7.6
T John College,Karnataka,Commerce,654,670,8,8.1,7.8,8.1,8.5,7.6,7.8
