College_Name,State,Stream,UG_fee,PG_fee,Rating,Academic,Accommodation,Faculty,Infrastructure,Placement,Social_Life
"Jain University, Kochi",Kerala,Management,654,670,8.7,8.6,8.1,9.1,8.7,8.8,8.9
Rajagiri Business School,Kerala,Management,654,670,8.2,8.4,7.4,8.1,8.9,7.5,9
"Albertian Institute Of Management- [Aim], Cochin",Kerala,Management,654,670,8,8,6.5,8.8,8.8,7.8,8.2
Yuvakshetra Institute Of Management Studies,Kerala,Management,654,670,6.9,7.7,5.8,6.8,8,6.5,6.7
"Iikm Business School, Calicut",Kerala,Management,654,670,8.2,7.7,8,8,8.7,8.7,8
"Naipunnya School Of Management, Cherthala",Kerala,Management,654,670,7.5,7.4,6.8,8.1,7.8,7.6,7.3
State Institute Of Hospitality Management,Kerala,Management,654,670,7.8,8.5,6.8,8,7.3,8.8,7.3
Kochi Business School,Kerala,Management,654,670,7.7,7.7,7.3,7.8,7.5,7.9,7.9
Amrita School Of Business,Kerala,Management,654,670,9.4,9.7,9,8.2,8,7.5,8.1
Mar Athanasios College For Advanced Studies Tiruvalla,Kerala,Management,654,670,8.7,9.3,9.3,8.6,8.8,8,8.4
Amity Global Business School,Kerala,Management,654,670,8.6,9,7.5,8.8,8.6,8.6,9.2
Bhavan'S Royal Institute Of Management,Kerala,Management,654,670,7.7,8,7.5,7.4,6.7,7.9,8.4
"Don Bosco College Sulthan Bathery, Wayanad",Kerala,Management,654,670,7.9,8.3,6.8,8.5,8.3,6.8,8.5
Girideepam Institute Of Advanced Learning,Kerala,Management,654,670,7.2,8.4,5.4,8.6,7,6.6,7.3
Indian School Of Business Management And Administration,Kerala,Management,654,670,9.2,9.7,9.7,9.3,9.3,9,8.3
Indian Institute Of Management,Rajasthan,Management,654,670,9,8.9,8.9,9.1,9,8.9,9
"Jaipuria Institute Of Management, Jaipur",Rajasthan,Management,654,670,7.8,8.1,6.7,8,7.7,8.1,8
Birla Institute Of Technology And Science,Rajasthan,Management,654,670,8.9,8.8,8.2,8.8,9,9,9.3
Institute Of Rural Management,Rajasthan,Management,654,670,5.3,6,3.8,5.5,3.8,6.3,6.3
International School Of Informatics And Management,Rajasthan,Management,654,670,7.8,8.3,7,8.2,7.1,7.9,8.1
Institute Of Agri Business Management,Rajasthan,Management,654,670,7.8,8.3,7.8,8.3,8.3,6.8,7.5
"Jagannath University, Jaipur",Rajasthan,Management,654,670,7.3,7.1,6.7,7.9,7.7,6.9,7.4
"Jaipur National University, School Of Business &",Rajasthan,Management,654,670,8.1,8.4,8,9,7.4,7.6,8.3
"Poddar Management And Technical Campus, Jaipur",Rajasthan,Management,654,670,8.5,8.2,7.4,8.2,8,7.5,8.1
Jecrc University,Rajasthan,Management,654,670,8.1,8.1,7.4,8.2,8.2,8.1,8.7
Jagan Institute Of Management Studies,Rajasthan,Management,654,670,8.4,7.9,8.2,8.6,8.5,8.5,8.6
"Amity University, Jaipur",Rajasthan,Management,654,670,8,7.8,7.6,7.8,8.9,7.4,8.7
University Of Rajasthan,Rajasthan,Management,654,670,7.6,8.1,7.1,8.1,7.9,6.5,7.8
Taxila Business School,Rajasthan,Management,654,670,8.3,8.6,7.6,9,7.8,8.6,8.1
"Singhania University, Jhunjhunu",Rajasthan,Management,654,670,7.1,7.1,6.7,7.1,7.1,7,7.3
Jaipur National University,Rajasthan,Management,654,670,7.5,7.9,7,7.7,7.8,6.7,7.6
Manipal University,Rajasthan,Management,654,670,8.4,8.2,8.3,8.2,9.2,7.7,9
Sunrise University,Rajasthan,Management,654,670,8.1,8.1,7.3,8.7,8.1,7.9,8.4
"Opjs University, Churu",Rajasthan,Management,654,670,7.2,7.1,7.6,7.6,7.7,6.3,6.8
"Banasthali Vidyapith, Jaipur",Rajasthan,Management,654,670,8.5,8.8,8.2,8.9,8.6,7.9,8.8
Suresh Gyan Vihar University,Rajasthan,Management,654,670,7.5,7.8,6.7,7.5,8.8,6.3,8
Iis (Deemed To Be University),Rajasthan,Management,654,670,8.3,8.6,8.5,8.6,8,7.9,8.4
Madhav University,Rajasthan,Management,654,670,7.8,7.9,7.5,8.2,7.9,7.3,7.8
"Tantia University, Sriganganagar",Rajasthan,Management,654,670,8.6,8.8,8.4,9.3,8.8,7.1,9.1
"Pacific University, Udaipur",Rajasthan,Management,654,670,7.7,7.8,7.3,8.1,7.8,7.2,8
Management Development Institute,Haryana,Management,654,670,9,8.8,8.9,9,9.1,9.2,8.8
Indian Institute Of Management,Haryana,Management,654,670,8.5,8.7,8.6,8.4,8.4,8.6,8.2
"University Business School, Panjab University",Haryana,Management,654,670,8.3,8.1,8.4,8.4,7.9,8.1,8.7
"University School Of Business, Chandigarh University",Haryana,Management,654,670,9.1,9.1,8.8,9.1,9.2,9.3,8.9
"Iilm Institute For Business & Management [Iilm-Ibm],",Haryana,Management,654,670,6.5,6.4,5.7,6.3,6.3,7.3,6.8
"O.P. Jindal Global University, Jindal Global Business",Haryana,Management,654,670,9.3,9.1,9.3,9.1,9.3,9.1,9.8
"Faculty Of Management Studies, Manav Rachna International",Haryana,Management,654,670,8.7,8.2,7.4,9,8,8,9
Jk Business School,Haryana,Management,654,670,8.2,8.2,8.3,8.2,8.4,7.6,8.4
Manav Rachna International Institute Of Research And,Haryana,Management,654,670,7.5,7.4,7.3,7.5,8.3,6.6,7.6
"Ibmr Business School, Gurgaon",Haryana,Management,654,670,8,8.3,7.8,8.2,7.8,8,7.8
Tilak Raj Chadha Institute Of Management &,Haryana,Management,654,670,8.1,8.3,7.2,8.8,7.2,8.5,8.8
Amity Business School,Haryana,Management,654,670,7.5,7.4,7.4,7.7,8,6.9,7.3
"Srm University Delhi Ncr, Sonepat",Haryana,Management,654,670,7.8,8,7.5,7.9,8.1,7.6,7.9
"Gurugram University, Gurgaon",Haryana,Management,654,670,8.2,8.6,7.4,8.4,8.6,8,8.1
"Great Learning, Gurgaon",Haryana,Management,654,670,7.7,7.5,6,8.6,8,8.4,7.8
"Pdm University, Bahadurgarh, Bahadurgarh",Haryana,Management,654,670,7.4,7.1,7.6,7.4,7.5,7.1,7.7
Bml Munjal University,Haryana,Management,654,670,8.1,8,8,7.9,8.5,7.8,8.3
"Amity University, Gurgaon",Haryana,Management,654,670,7.7,7.8,7.1,7.6,8.6,7.1,8.1
O. P. Jindal Global University,Haryana,Management,654,670,8.3,8.4,8.2,8.3,8.8,7.5,8.7
"Iilm University, Gurgaon",Haryana,Management,654,670,8.4,8.2,7.4,8.5,8.6,8.6,8.8
Icfai Business School,Haryana,Management,654,670,7.6,8.2,6.5,8.1,7.2,7.8,8
"Starex University, Gurgaon",Haryana,Management,654,670,8.8,9.1,9.1,8.7,8.6,8.5,8.7
Great Lakes Institute Of Management,Haryana,Management,654,670,8.5,8.7,8.2,8.5,8.8,8.6,8.4
Modern Vidya Niketan,Haryana,Management,654,670,7,7.2,6.4,7.7,7,6.8,6.8
National Institute Of Financial Management,Haryana,Management,654,670,8.8,9.3,9,8.7,8.1,8.1,9.4
Manav Rachna University,Haryana,Management,654,670,7.8,7.6,7.5,7.7,8.8,7.3,7.9
"Sushant University / Ansal University, Gurgaon",Haryana,Management,654,670,7.8,8,8,7.9,8.4,7,7.5
"Niilm University, Kaithal",Haryana,Management,654,670,8.1,8.6,7.9,8.5,7.9,7.8,8.1
Indian Institute Of Management,Gujarat,Management,654,670,9,8.9,8.9,9.1,9,9.2,8.6
"Institute Of Management, Nirma University, Ahmedabad",Gujarat,Management,654,670,8.6,8.3,8.5,8.8,9,8.3,8.7
Institute Of Rural Management,Gujarat,Management,654,670,8.9,8.9,8.8,9,9,8.9,8.9
Itm Vocational University,Gujarat,Management,654,670,7.8,8.7,7.4,8,7.5,7.1,7.9
Maharaja Sayajirao University Of Baroda,Gujarat,Management,654,670,7.9,8.3,7,8.4,8,7.2,8.4
S. V. Institute Of Management,Gujarat,Management,654,670,7.8,8.2,7.3,8.6,7.6,7.2,8.1
Sardar Patel University,Gujarat,Management,654,670,7.8,8.6,7,8.5,7.7,7.3,7.8
Nirma University,Gujarat,Management,654,670,8.4,8.6,8,8.4,9.1,8.1,8.2
Pandit Deendayal Petroleum University [Pdpu] / (Energy,Gujarat,Management,654,670,8.6,8.3,8.3,8.1,9.4,8.1,9.4
"Cept University, Ahmedabad",Gujarat,Management,654,670,8.2,8.6,7.7,8.4,8.3,8.1,8
Ganpat University,Gujarat,Management,654,670,8.1,8.2,7.2,8.1,8.5,7.8,8.6
"Indus University, Ahmedabad",Gujarat,Management,654,670,7.5,7.9,7,7.7,7.8,6.8,7.9
Marwadi University,Gujarat,Management,654,670,8.3,8.2,8.3,8.2,9.1,7.7,8.2
Mica,Gujarat,Management,654,670,9,8.8,9,9,9.1,8.8,9.1
Navrachana University,Gujarat,Management,654,670,7.7,7.7,7.4,8.2,8,7.2,7.8
"Gls University, Ahmedabad",Gujarat,Management,654,670,7.9,8,6.9,8.5,8.1,7.6,8.5
Karnavati University,Gujarat,Management,654,670,8.9,8.6,8.2,9.3,9.4,8.6,9.3
Children'S University,Gujarat,Management,654,670,8.1,8.3,7.7,8.8,7.7,7.4,8.5
Indian School Of Business Management And Administration,Gujarat,Management,654,670,8,8.8,7.6,8.1,8,7.9,7.8
"Uka Tarsadia University, Bardoli",Gujarat,Management,654,670,8.1,7.8,7.9,8.2,9.4,6.9,8.3
"Gsfc University, Vadodara",Gujarat,Management,654,670,8.1,8.8,6.4,8.7,8.5,7.9,8.4
"Auro University, Surat",Gujarat,Management,654,670,8.3,8.2,8.5,8.6,8.7,7.2,8.6
Rk University,Gujarat,Management,654,670,8.5,9,7.9,8.6,9,7.8,8.5
"Sumandeep Vidyapeeth, Vadodara",Gujarat,Management,654,670,7.8,8,7,8.2,8,7.5,8
"Atmiya University, Rajkot",Gujarat,Management,654,670,8.1,8.8,7.5,8.6,8.4,7.4,7.9
"Ahmedabad Management Association, Ahmedabad",Gujarat,Management,654,670,8.6,9.2,8.3,8.8,8.6,8.1,8.3
"B K School Of Business Management, Ahmedabad",Gujarat,Management,654,670,7.9,8.3,6.8,8.2,7.4,8.3,8.1
"C. U. Shah University, Wadhwan",Gujarat,Management,654,670,7.7,7.6,7,8.2,7.8,7.4,7.9
"P.P. Savani University, Surat",Gujarat,Management,654,670,9.3,9.4,8.9,9.5,9.6,8.7,9.4
"University Business School, Panjab University",Punjab,Management,654,670,8.3,8.1,8.4,8.4,7.9,8.1,8.7
"University School Of Business, Chandigarh University",Punjab,Management,654,670,9.1,9.1,8.8,9.1,9.2,9.3,8.9
"Chitkara University, Chitkara Business School",Punjab,Management,654,670,8.5,8.9,7.4,8.5,9.1,8.5,8.6
"Pcte Group Of Institutes, Ludhiana",Punjab,Management,654,670,7.7,8,7.2,8,8,6.8,8.3
Chandigarh Business School Of Administration,Punjab,Management,654,670,8,8,7.4,8.1,8,8.4,8.3
Baba Farid College Of Management And Technology,Punjab,Management,654,670,8.3,8.4,8.3,8.4,8.3,7.9,8.4
Chitkara University,Punjab,Management,654,670,8.5,8.4,7.7,8.5,8.9,8.7,8.7
Indian Institute Of Management,Punjab,Management,654,670,9,8.8,9.1,9.1,8.9,9.1,8.7
"Rimt University, Gobindgarh",Punjab,Management,654,670,7.6,7.9,7.3,7.8,8,6.7,7.8
"Guru Kashi University, Bathinda",Punjab,Management,654,670,7.5,7.4,7.2,8,7.2,7.2,7.8
"Rayat Bahra University, Mohali",Punjab,Management,654,670,7.7,7.8,7.4,8,7.7,7.4,7.6
"Dav University, Jalandhar",Punjab,Management,654,670,7.9,8.4,7,8.4,7,8,8.5
"Gna University, Phagwara",Punjab,Management,654,670,7.7,8,7.6,7.9,7.8,7.2,7.7
Indian School Of Business,Punjab,Management,654,670,8.9,9,8.9,9,8.9,8.6,8.7
"Adesh University, Bathinda",Punjab,Management,654,670,8.6,8.8,8.8,8.5,9,8.3,8.3
Sant Baba Bhag Singh University,Punjab,Management,654,670,8.5,9,8.2,8.6,8,8.5,8.6
Sri Guru Granth Sahib World University,Punjab,Management,654,670,8.8,8.6,9,9,9.1,8.4,8.7
"Sri Aurobindo College Of Commerce And Management,",Punjab,Management,654,670,7.1,8.9,6.8,8.8,6.9,3.7,7.3
Lm Thapar School Of Management,Punjab,Management,654,670,7.9,7.7,8.1,8,7.9,7.7,7.8
Global Institute Of Management,Punjab,Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Malout Institute Of Management And Information Technology,Punjab,Management,654,670,7.7,8,7.8,7.4,8.3,6.4,8
Punjab College Of Technical Education,Punjab,Management,654,670,8,7.7,8.1,7.9,8.3,7.1,8.8
Global Institute Of Management And Emerging Technologies,Punjab,Management,654,670,7.4,7.6,7,7.7,8.4,6.3,7.3
"Uei Global, Ludhiana",Punjab,Management,654,670,8.4,8.2,8.2,8.3,8.3,9,8.5
Rayat Institute Of Management,Punjab,Management,654,670,9.3,8.2,7.4,8.2,8,7.5,8.1
Synetic Business School,Punjab,Management,654,670,7.4,6.3,7.4,8.2,7.7,8.3,8.1
Cordia Institutes Of Hospitality And Tourism Management,Punjab,Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Cordia Business School,Punjab,Management,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Indian Institute Of Management,West Bengal,Management,654,670,8.9,8.9,8.8,9,8.8,9.1,8.5
Vinod Gupta School Of Management,West Bengal,Management,654,670,8.9,9,8.7,8.8,9.1,8.7,9.1
"International Management Institute- [Imi], Kolkata",West Bengal,Management,654,670,8.6,8.8,8.4,8.7,8.9,8.6,8.3
Indian Institute Of Social Welfare And Business,West Bengal,Management,654,670,7.7,8.6,6.5,8.3,6.9,8,8
Calcutta Business School,West Bengal,Management,654,670,8.5,8.4,8.6,8.4,8.4,8.8,8.5
Eastern Institute For Integrated Learning In Management,West Bengal,Management,654,670,7.5,7.6,6.6,7.5,7.4,8.1,7.6
Icfai Business School,West Bengal,Management,654,670,8.8,9.2,8.2,9.2,8.5,8.9,8.9
Institute Of Engineering And Management,West Bengal,Management,654,670,7.5,8.2,6.5,8,6.7,8.4,7.2
Bhartiya Vidya Bhavan Institute Of Management Science,West Bengal,Management,654,670,8,8.5,6.8,8.8,8.2,7.4,8.3
Institute Of Management Study,West Bengal,Management,654,670,7.3,7.8,6.4,7.7,7.6,7.3,6.8
"Amity University, Kolkata",West Bengal,Management,654,670,8.2,8.1,7.7,8.4,8.8,7.4,8.5
"Techno India University, Kolkata",West Bengal,Management,654,670,8,8.2,7.4,8.2,8.1,7.8,8.4
"Adamas University, Kolkata",West Bengal,Management,654,670,8.2,8.3,7.5,8.5,9,7.8,7.8
"Brainware University, Kolkata",West Bengal,Management,654,670,7.9,8.3,7.6,7.9,8.2,7.8,7.3
Sister Nivedita University,West Bengal,Management,654,670,8.2,8.2,7.6,8.9,7.9,7.8,8.7
St. Xavier'S University,West Bengal,Management,654,670,8.4,8.7,8,8.3,8.9,7.8,8.4
Management Development Institute,West Bengal,Management,654,670,8.4,8.3,8.7,8.4,8.2,7.9,8.6
"Praxis Business School, Kolkata",West Bengal,Management,654,670,8.6,9.3,8,9,8.3,8.7,8
The Neotia University,West Bengal,Management,654,670,8.2,8.7,7.5,8.5,8.2,7.8,8.6
"Goenka College Of Commerce And Business Administration,",West Bengal,Management,654,670,7.8,8.9,6.1,8.6,7.5,7.5,8.1
Indian Institute Of Foreign Trade,West Bengal,Management,654,670,9,9.2,8.7,9.2,8.9,9.2,8.9
Globsyn Business School,West Bengal,Management,654,670,8.1,8.4,7.7,8.1,8.1,8,8
Seacom Skills University,West Bengal,Management,654,670,7.5,8.4,6.4,8.9,7.4,6.7,7.3
Army Institute Of Management,West Bengal,Management,654,670,8.9,8.7,9,8.8,8.5,9,9.1
Bengal Institute Of Business Studies,West Bengal,Management,654,670,7.3,7.3,6.6,7.9,7.1,7.7,7.1
Indian Maritime University,West Bengal,Management,654,670,8.1,8.4,7.8,8.4,7.6,8.2,8.3
The Heritage Academy,West Bengal,Management,654,670,8.3,8.8,7.9,8.6,8.8,6.7,8.7
National Institute Of Management,West Bengal,Management,654,670,8.5,8.4,7.4,8.8,8.7,8.7,8.9
"Inspiria Knowledge Campus, Siliguri",West Bengal,Management,654,670,8.1,8.1,7.4,8.4,8.6,8,8.2
International School Of Hospitality Management,West Bengal,Management,654,670,8.8,8.6,8.6,9,8.7,8.9,9.2
Kiit School Of Management,Orissa,Management,654,670,8.7,8.9,8.5,8.7,9.4,8.2,8.2
Xavier University,Orissa,Management,654,670,8.2,8.7,7.8,8.4,9.2,6.8,8.4
International Management Institute,Orissa,Management,654,670,9.2,9.2,9,9.3,9.4,9,9.1
Institute Of Management And Information Science,Orissa,Management,654,670,8.2,8.7,8.3,8.5,7.8,8,7.8
Gandhi Institute Of Management Studies,Orissa,Management,654,670,6.4,7,5.5,6.6,7.9,5,6.5
Gita Autonomous College,Orissa,Management,654,670,8.7,9,8.3,8.9,8.8,8.3,8.6
"Astha School Of Management, Bhubaneswar",Orissa,Management,654,670,9,9.1,8.6,9.3,9.4,8.6,9.1
Xavier Institute Of Management,Orissa,Management,654,670,8.2,8.3,7.9,8.5,8.3,7.9,8.4
Kalinga Institute Of Industrial Technology,Orissa,Management,654,670,8.6,8.4,8.1,8.2,9.2,8.6,9
